listing_url,OFFICE,FAMILY ROOM,DINING ROOM,DEN,REC,FOYER,2ND BEDROOM,BATHROOM,BATHROOMS,LIBRARY,EXERCISE,KITCHEN,LIVING ROOM,MASTER BEDROOM,STUDY,4TH BEDROOM,3RD BEDROOM,OTHER,LEGAL DESCRIPTION,5TH BEDROOM,SUNROOM,GREAT ROOM,LAUNDRY,SITTING,SOLARIUM,LOCKER,BEDROOM,BREAKFAST,MEDIA/ENT,UTILITY
https://toronto.listing.ca/122-homewood-ave.C4338775.htm#15-1tw,,,"Main Level, 3.60m x 3.00mHardwood Floor, French Doors, O/Looks Garden",,"Lower Level, 5.10m x 4.10mCeramic Floor, Gas Fireplace, Pot Lights",,"Upper Level, 5.10m x 3.00mBroadloom, Double Closet",Lower Level,4-piece on main level3-piece on lower level,,,"Main Level, 7.20m x 3.45mBreakfast Bar, Eat-In Kitchen, W/O To Patio","Main Level, 4.40m x 3.70mHardwood Floor, Picture Window, Combined W/Dining","Upper Level, 3.54m x 3.42mHardwood Floor, Double Closet",,,"Lower Level, 3.39m x 3.00mBroadloom, Double Closet",,,,,,Lower Level,,,,,,,
https://toronto.listing.ca/875-queen-st-223.E4357456.htm#15-va,,,"Main Level, 8.77m x 3.56mCombined W/Living, W/O To Terrace, Open Concept",,,,,,,,,"Main Level, 8.77m x 3.56mStainless Steel Appl, Eat-In Kitchen, Open Concept","Main Level, 8.77m x 3.56mCombined W/Dining, Window Flr To Ceil, Open Concept","Main Level, 5.57m x 2.77mLarge Closet, W/O To Terrace, Sliding Doors",,,,,,,,,,,,,,,,
https://toronto.listing.ca/5-tally-lane.C4331554.htm#15-246,,,"Main Level, 3.30m x 2.70mHardwood Floor, Combined W/Living",,"Bsmt Level, 4.20m x 4.50mHardwood Floor, Fireplace, Above Grade Window","Main Level, 3.60m x 2.10mTile Floor","Main Level, 3.60m x 2.70m2 Pc Ensuite, Hardwood Floor, Window",,3-piece on main level2-piece on main level4-piece on bsmt level,,,"Main Level, 5.00m x 3.50mB/I Appliances, Updated, O/Looks Frontyard","Main Level, 6.10m x 3.90mHardwood Floor, Fireplace, Pot Lights","Main Level, 4.20m x 3.60mW/W Closet, Window",,"Main Level, 3.30m x 2.70mHardwood Floor, Closet, Window","Main Level, 3.60m x 2.90mHardwood Floor, Closet, Window","Bsmt Level, 7.90m x 9.10mW/I Closet, Above Grade Window",,,,,,,,,"Bsmt Level, 3.60m x 3.60mHardwood Floor, Above Grade Window, Closet",,,
https://toronto.listing.ca/115-dunington-dr.E4330313.htm#15-25g,,,,,,,"Ground Level, 2.44m x 2.44mLaminate, Window, Pot Lights",,4-piece on main level3-piece on bsmt level,,,"Lower Level, 2.95m x 2.33mLaminate, Window, Pot Lights","Lower Level, 4.55m x 2.52mLaminate, Window, Pot Lights","Ground Level, 3.05m x 2.44mLaminate, Window, Pot Lights",,,"Lower Level, 3.05m x 2.52mLaminate, Window, Pot Lights",,,,,,"Lower Level, 1.75m x 1.25m",,,,,,,
https://toronto.listing.ca/205-norton-ave.C4300185.htm#15-214,,"Main Level, 5.52m x 4.48mCoffered Ceiling, B/I Shelves, Hardwood Floor","Main Level, 4.26m x 3.96mCoffered Ceiling, Pot Lights, Hardwood Floor",,"Bsmt Level, 8.80m x 8.03mHeated Floor, W/O To Yard, Wet Bar",,"2nd Level, 4.24m x 3.57m3 Pc Ensuite, Hardwood Floor, Closet",,2-piece on main level3-piece on 2nd level5-piece on 2nd level7-piece on 2nd level4-piece on bsmt level,"Main Level, 2.59m x 1.68mPanelled, B/I Shelves, Pot Lights",,"Main Level, 6.47m x 4.43mStainless Steel Appl, W/O To Deck, Breakfast Area","Main Level, 4.98m x 3.96mGas Fireplace, Pot Lights, Hardwood Floor","2nd Level, 5.43m x 5.36m7 Pc Ensuite, Gas Fireplace, W/I Closet",,"2nd Level, 4.87m x 3.41m5 Pc Ensuite, Hardwood Floor, W/I Closet","2nd Level, 4.30m x 4.24m4 Pc Ensuite, Hardwood Floor, W/I Closet",,,"2nd Level, 3.94m x 3.65m5 Pc Ensuite, Hardwood Floor, Closet",,,,,,,"Bsmt Level, 4.63m x 3.67m4 Pc Ensuite, Hardwood Floor, Closet",,,
https://toronto.listing.ca/4001-don-mills-rd-235.C4364499.htm#15-6y,,,"Main Level, 5.00m x 2.90mLaminate, O/Looks Living, Crown Moulding","Main Level, 3.25m x 2.75mLaminate, Open Concept",,,"2nd Level, 4.50m x 2.95mLaminate, Large Closet",,4-piece on 2nd level,,,"Main Level, 3.90m x 2.35mLaminate, Eat-In Kitchen, Renovated","Main Level, 4.85m x 3.20mLaminate, W/O To Balcony, Crown Moulding","2nd Level, 5.00m x 3.00mLaminate, 4 Pc Ensuite, W/I Closet",,,,,,,,,2nd Level,,,"2nd Level, 2.04m x 1.22m",,,,
https://toronto.listing.ca/158-front-st-2604.C4346468.htm#15-1jk,,,"Flat Level, 7.19m x 4.99mOpen Concept, Combined W/Living, Window",,,,"Flat Level, 2.77m x 3.29mCloset, Window, Laminate",,4-piece on flat level3-piece on flat level,,,,"Flat Level, 7.19m x 4.99mOpen Concept, Combined W/Dining, Window","Flat Level, 3.38m x 3.13m4 Pc Ensuite, W/I Closet, Window",,,,,,,,,,,,,,,,
https://toronto.listing.ca/4-spadina-ave-locker.C4342032.htm#15-1qi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toronto.listing.ca/1-hawthorne-rd.W4353595.htm#15-15s,,,"Main Level, 2.99m x 2.97mLaminate",,,"Main Level, 3.20m x 1.50mLed Lighting","Main Level, 3.07m x 2.92mLaminate",,3-piece on main level3-piece on bsmt level,,,"Main Level, 2.97m x 2.72mCeramic Floor, Granite Counter","Main Level, 5.11m x 3.20mLaminate","Main Level, 4.64m x 3.07mLaminate",,"Lower Level, 3.84m x 3.30mCeramic Floor","Main Level, 3.07m x 3.05mLaminate",,,,,,,,,,,,,
https://toronto.listing.ca/915-king-st-ph-501.C4363472.htm#15-bq,,,"Main LevelW/O To Terrace, Hardwood Floor, Open Concept",,,,,2nd Level3 Pc Bath,3-piece on 2nd level2-piece on main level,,,"Main LevelRenovated, Hardwood Floor, Stainless Steel Appl","Main LevelHardwood Floor, Open Concept","2nd LevelO/Looks Living, Hardwood Floor, His/Hers Closets",,,,,,,,,Main Level,,,,,,,
https://toronto.listing.ca/80-marine-parade-dr-wl05.W4321237.htm#15-2am,,,"Main Level, 3.95m x 2.64mHeated Floor, Combined W/Living, Laminate","2nd Level, 4.12m x 2.29mCombined W/Master, Large Window, Laminate",,,,,2-piece on main level4-piece on 2nd level,,,"Main Level, 3.58m x 2.00mCentre Island, Stainless Steel Appl, Laminate","Main Level, 3.75m x 2.56mHeated Floor, W/O To Patio, Laminate","2nd Level, 4.65m x 3.63mW/I Closet, 4 Pc Ensuite, Laminate",,,,,,,,,,,,,,,,
https://toronto.listing.ca/90-dale-ave-201.E4365416.htm#15-3o,,,"Flat Level, 5.65m x 3.90mLaminate, Combined W/Living",,,,"Flat Level, 4.63m x 3.46mLaminate",,4-piece on flat level3-piece on flat level,,,"Flat Level, 3.40m x 2.20mLaminate, Open Concept, Backsplash","Flat Level, 5.65m x 3.90mLaminate, Window","Flat Level, 4.12m x 3.70mLaminate, 3 Pc Ensuite",,,,,,,,,,,,,,,,
https://toronto.listing.ca/18-kilpatrick-dr.E4293250.htm#15-2jb,,"Main Level, 8.50m x 3.87mHardwood Floor, Pot Lights, B/I Bookcase","Main Level, 4.02m x 8.93mHardwood Floor, Pot Lights, W/O To Deck",,"Bsmt Level, 6.80m x 3.60mLaminate, Pot Lights",,"2nd Level, 5.10m x 3.60mHardwood Floor, 4 Pc Ensuite, Closet",,5-piece on 2nd level2-piece on main level3-piece on bsmt level4-piece on 2nd level,,,"Main Level, 4.90m x 3.77mHardwood Floor, Quartz Counter, W/O To Deck","Main Level, 7.01m x 3.10mHardwood Floor, Pot Lights, Window","2nd Level, 9.30m x 4.30mHardwood Floor, W/I Closet, 5 Pc Ensuite",,"2nd Level, 4.02m x 3.10mHardwood Floor, 3 Pc Ensuite, Closet","2nd Level, 5.10m x 3.10mHardwood Floor, 4 Pc Ensuite, Juliette Balcony",,,,,,,,,,,,,
https://toronto.listing.ca/3734-st-clair-ave-101.E4365212.htm#15-3k,,,"Main Level, 3.20m x 2.40mHardwood Floor, O/Looks Backyard",,,"Main Level, 1.70m x 1.60mTile Floor, Closet","Main Level, 4.10m x 2.75mHardwood Floor, Double Closet, 4 Pc Bath",,4-piece on main level3-piece on main level,,,"Main Level, 3.30m x 2.35mGalley Kitchen, B/I Dishwasher","Main Level, 5.80m x 3.50mHardwood Floor, Open Concept, W/O To Terrace","Main Level, 5.80m x 3.10mHardwood Floor, W/I Closet, 3 Pc Ensuite",,,,"Main LevelBalcony, O/Looks Backyard",,,,,"Main Level, 3.25m x 1.50mFinished, Separate Rm",,,,,,,
https://toronto.listing.ca/38-citation-dr.C4351930.htm#15-19q,,,"Main Level, 4.88m x 3.18mCrown Moulding, Hardwood Floor, Picture Window",,"Bsmt Level, 5.23m x 3.91mFireplace, Laminate, Large Window","Main Level, 4.59m x 1.79mDouble Closet, Hardwood Floor, Access To Garage","Main Level, 3.81m x 3.61mCloset, Hardwood Floor, 4 Pc Bath",,4-piece on main level3-piece on main level3-piece on bsmt level,,,"Bsmt Level, 4.62m x 3.00mEat-In Kitchen, Laminate, Pot Lights","Main Level, 5.69m x 3.96mGas Fireplace, Hardwood Floor, Crown Moulding","Main Level, 4.52m x 3.48mDouble Closet, Hardwood Floor, 3 Pc Ensuite",,,"Main Level, 3.28m x 3.00mB/I Shelves, Hardwood Floor, Crown Moulding",,,,,,"Bsmt Level, 7.72m x 2.87mLaundry Sink",,,,"Bsmt Level, 4.19m x 3.35mB/I Shelves, Broadloom, 3 Pc Bath",,,
https://toronto.listing.ca/87-leuty-ave.E4357223.htm#15-w5,,"Ground Level, 4.91m x 3.60mSliding Doors, W/O To Deck, Heated Floor","Ground Level, 4.20m x 3.80mBay Window, Hardwood Floor, O/Looks Living",,"Bsmt Level, 5.16m x 3.15mAbove Grade Window, 4 Pc Bath, Sauna",,"2nd Level, 3.90m x 3.10mBay Window, Hardwood Floor, West View",,4-piece on 2nd level2-piece on ground level4-piece on bsmt level,,,"Ground Level, 4.97m x 3.96mRenovated, Open Concept, O/Looks Family","Ground Level, 4.30m x 4.20mFireplace, Hardwood Floor, Open Concept","2nd Level, 5.80m x 3.10mHardwood Floor, W/O To Deck, His/Hers Closets",,"3rd Level, 5.80m x 3.20mHardwood Floor, Double Closet, West View","2nd Level, 3.80m x 3.10mHardwood Floor, Closet, West View",,,"3rd Level, 4.40m x 3.20mHardwood Floor, Double Closet, Updated",,,,,,,"Bsmt Level, 3.41m x 2.44mAbove Grade Window",,,"Bsmt Level, 3.31m x 3.02m"
https://toronto.listing.ca/765-glengrove-ave.W4320384.htm#15-2ay,"Main Level, 3.07m x 3.75mHardwood Floor, O/Looks Backyard, Double Doors","Main Level, 6.41m x 4.53mHardwood Floor, Large Window, Pot Lights","Main Level, 5.74m x 3.20mHardwood Floor, W/O To Patio, Combined W/Kitchen",,"Bsmt Level, 5.84m x 4.37mLaminate, 4 Pc Bath, W/O To Yard",,"2nd Level, 3.86m x 3.88mHardwood Floor, Large Closet, 4 Pc Bath","Bsmt Level, 2.62m x 1.51mTile Floor, 4 Pc Bath, Backsplash",2-piece on main level4-piece on bsmt level3-piece on upper level4-piece on upper level4-piece on upper level,,,"Main Level, 6.31m x 4.34mHardwood Floor, Quartz Counter, Stainless Steel Appl",,"2nd Level, 5.18m x 4.70mHardwood Floor, 3 Pc Ensuite, Closet Organizers",,"2nd Level, 3.86m x 2.81mHardwood Floor, Large Closet, Skylight","2nd Level, 3.01m x 4.60mHardwood Floor, Large Closet, 4 Pc Bath",,,,,,"Lower Level, 2.75m x 1.69mTile Floor, Walk-Thru, Separate Rm",,,,,,,
https://toronto.listing.ca/22-leader-lane-346.C4364837.htm#15-4y,,,,,,,,,4-piece on main level,,,,,,,,,,,,,,,,,,,,,
https://toronto.listing.ca/66-pemberton-ave.C4345318.htm#15-1l7,"Main Level, 3.29m x 4.33mDouble Doors, Hardwood Floor, B/I Bookcase","Main Level, 4.64m x 5.52mWalk-Out, Hardwood Floor, Fireplace","Main Level, 4.26m x 3.28mCombined W/Living, Hardwood Floor, Large Window",,,,"Bsmt Level, 3.87m x 2.66mWindow, Hardwood Floor, Large Closet",,2-piece on main level6-piece on 2nd level4-piece on 2nd level3-piece on bsmt level4-piece on bsmt level,,,"Main Level, 3.00m x 5.50mStainless Steel Appl, Tile Floor, W/O To Deck","Main Level, 5.10m x 6.21mCombined W/Dining, Hardwood Floor, Bay Window","2nd Level, 4.54m x 5.57mW/O To Balcony, 6 Pc Ensuite, W/I Closet",,"2nd Level, 3.02m x 4.25mLarge Window, Hardwood Floor, Semi Ensuite","Bsmt Level, 3.09m x 2.62mWindow, Hardwood Floor, Large Closet",,,,,,,,,,"Bsmt Level, 3.25m x 4.36mWindow, Hardwood Floor, 4 Pc Ensuite",,,
https://toronto.listing.ca/175-jones-ave-13.E4307825.htm#15-2b1,,,,,,,,,4-piece on main level2-piece on 2nd level,,,"2nd LevelCombined W/Living, Stainless Steel Appl, Open Concept","2nd LevelHardwood Floor, Combined W/Kitchen, Window Flr To Ceil",,,,,,,,,,,,,,"Ground LevelHis/Hers Closets, Hardwood Floor, Window",,,
https://toronto.listing.ca/18-westmount-park-rd.W4324433.htm#15-29d,"Main Level, 4.57m x 4.50mB/I Bookcase, B/I Desk, W/O To Balcony","Lower Level, 8.46m x 7.16mWindow Flr To Ceil, O/Looks Ravine, W/O To Pool","Main Level, 8.46m x 4.17mWindow Flr To Ceil, O/Looks Ravine, W/O To Sundeck",,,,"2nd Level, 5.00m x 4.37mJuliette Balcony, O/Looks Ravine, Ensuite Bath",,,,,"Main Level, 7.47m x 3.96mB/I Appliances, Centre Island, Custom Counter","Main Level, 8.23m x 7.01m2 Way Fireplace, O/Looks Ravine, W/O To Terrace","2nd Level, 7.57m x 7.49mW/I Closet, 6 Pc Ensuite, W/O To Sundeck",,"2nd Level, 4.57m x 3.17mW/I Closet, Skylight, 4 Pc Ensuite","2nd Level, 4.37m x 4.27mJuliette Balcony, O/Looks Ravine, Ensuite Bath","Lower Level, 7.32m x 3.66mWet Bar, Centre Island, Marble Counter",,"Lower Level, 5.79m x 3.51mW/I Closet, Above Grade Window, 3 Pc Ensuite",,,,,,,,"Main Level, 4.42m x 4.14mWindow Flr To Ceil, O/Looks Ravine, W/O To Sundeck",,
https://toronto.listing.ca/8-the-esplanade-ave-2408.C4354239.htm#15-lp,,,"Flat Level, 5.60m x 3.69mCombined W/Living, Hardwood Floor, Open Concept",,,,,,4-piece on flat level,"Flat Level, 5.60m x 3.69mCombined W/Dining, Hardwood Floor, W/O To Balcony",,"Flat Level, 5.32m x 2.41mCeramic Floor, Pot Lights, Stainless Steel Appl",,"Flat Level, 3.35m x 2.64mHardwood Floor, Large Window, Double Closet",,,,,,,,,,,,,,,,
https://toronto.listing.ca/21-balmuto-st-2102.C4360608.htm#15-lu,,,"Flat Level, 4.88m x 4.27mCombined W/Living, Hardwood Floor",,,,"Flat Level, 3.05m x 3.05mSouth View, Hardwood Floor",,,,,"Flat Level, 3.10m x 2.97mB/I Appliances, Hardwood Floor","Flat Level, 4.88m x 4.27mSe View, Hardwood Floor, W/O To Balcony","Flat Level, 3.90m x 3.17mEast View, Hardwood Floor, 3 Pc Ensuite",,,,,,,,,,,,,,,,
https://toronto.listing.ca/28-byng-ave-802.C4356679.htm#15-y2,,," Level, 5.94m x 3.23mCombined W/Living, Laminate",,,," Level, 2.90m x 2.56mCloset, Laminate",,,,," Level, 2.52m x 2.49mW/O To Balcony, Ceramic Floor, Eat-In Kitchen"," Level, 5.94m x 3.23mCombined W/Dining, Laminate"," Level, 3.57m x 3.17m3 Pc Ensuite, Laminate",,,,,,,,,,,,,,,,
https://toronto.listing.ca/18-milton-st.W4355688.htm#15-l5,,,"Main Level, 3.15m x 3.10mHardwood Floor, Combined W/Living, East View",,"Bsmt Level, 4.32m x 3.22m",,"2nd Level, 2.97m x 2.67mLaminate, Closet",,4-piece on 2nd level3-piece on bsmt level,,,"Main Level, 3.38m x 2.87mCeramic Floor, Granite Counter, W/O To Deck","Main Level, 3.57m x 3.23mHardwood Floor, Combined W/Dining, Window","2nd Level, 4.45m x 3.20mLaminate, Large Closet, East View",,,"2nd Level, 2.89m x 1.92mLaminate",,,,,,Bsmt Level,,,,,,,"Bsmt Level, 4.31m x 2.79m"
https://toronto.listing.ca/1131-sandhurst-circ-59.E4357056.htm#15-wt,,,"Ground Level, 3.19m x 2.60mHardwood Floor",,"Bsmt Level, 5.20m x 3.18mLaminate, Window",,"2nd Level, 3.63m x 2.43mHardwood Floor, Closet",,4-piece on 2nd level3-piece on ground level,,,"Ground Level, 2.80m x 2.43mEat-In Kitchen","Ground Level, 6.06m x 2.73mHardwood Floor, W/O To Yard","2nd Level, 4.24m x 3.64mW/I Closet, Laminate, Window",,,"2nd Level, 3.33m x 2.73mHardwood Floor, Window",,,,,,,,,,,,,
https://toronto.listing.ca/105-stafford-rd.C4335936.htm#15-1z4,,,"Main Level, 5.74m x 3.34mOpen Concept, Large Window, W/O To Yard",,"Bsmt Level, 3.85m x 7.06mTile Floor, Window, Fireplace","Main Level, 1.88m x 4.00m","Main Level, 3.06m x 3.10mHardwood Floor, Window, Closet",,4-piece on main level3-piece on bsmt level,,,"Bsmt Level, 3.82m x 1.71mTile Floor, Window, Combined W/Rec","Main Level, 5.84m x 3.84mHardwood Floor, Large Window, Fireplace","Main Level, 3.02m x 4.03mHardwood Floor, Window, Closet",,"Bsmt Level, 3.28m x 5.59mTile Floor, Window, Closet","Main Level, 3.02m x 3.19mHardwood Floor, Window, Closet",,,,,,"Bsmt Level, 3.92m x 2.44m",,,,,,,
https://toronto.listing.ca/20-avonhurst-rd.W4338430.htm#15-1v3,,"Ground Level, 6.03m x 6.33mGas Fireplace, Hardwood Floor, B/I Bookcase","Ground Level, 6.03m x 3.81mHardwood Floor, B/I Shelves, Window Flr To Ceil","Bsmt Level, 3.15m x 3.14m","Bsmt Level, 11.97m x 6.01mHeated Floor, Wet Bar, W/O To Garden",,"2nd Level, 4.13m x 3.83mHardwood Floor, Double Closet, 3 Pc Ensuite",,5-piece on 2nd level3-piece on 2nd level4-piece on 2nd level2-piece on ground level4-piece on bsmt level,,,"Ground Level, 5.99m x 5.71mW/O To Patio, Hardwood Floor, Centre Island",,"2nd Level, 4.62m x 4.95mHardwood Floor, 5 Pc Ensuite, W/I Closet","Ground Level, 3.32m x 3.35mHardwood Floor, Window","2nd Level, 4.57m x 3.36mHardwood Floor, Double Closet, 3 Pc Ensuite","2nd Level, 4.21m x 3.81mHardwood Floor, Double Closet, 4 Pc Ensuite",,,"Bsmt Level, 4.31m x 3.68mW/I Closet, 3 Pc Bath",,,,,,,,,,
https://toronto.listing.ca/330-mccowan-rd-1213.E4318573.htm#15-2bo,,,"Flat Level, 3.35m x 2.90m","Flat Level, 2.62m x 2.41m",,,"Flat Level, 3.13m x 3.10m",,,,,"Flat Level, 3.30m x 2.28m","Flat Level, 4.40m x 2.81m","Flat Level, 3.60m x 3.50m",,,,,,,,,,,"Flat Level, 2.90m x 1.60m",,,,,
https://toronto.listing.ca/11-deep-dene-dr.E4353193.htm#15-16t,,"Lower Level, 9.10m x 5.20mLaminate, Closet","Main Level, 4.60m x 3.10mLaminate, French Doors",,"Lower Level, 6.80m x 4.00mLaminate, Closet",,"Main Level, 3.60m x 2.80mLaminate",,3-piece on main level3-piece on bsmt level,,,"Main Level, 3.40m x 3.40mCeramic Floor, O/Looks Backyard","Main Level, 7.30m x 4.10mLaminate, Fireplace","Main Level, 4.80m x 3.80mLaminate, Closet",,,,,,,,,"Lower Level, 3.80m x 3.20mCeramic Floor",,,,,,,
https://toronto.listing.ca/362-huntsmill-blvd.E4365331.htm#15-3z,,"Main Level, 3.72m x 3.05mSeparate Rm, Large Window","Main Level, 4.27m x 4.27mFormal Rm, Large Window",,"Bsmt LevelLaminate, Window",,"2nd Level, 4.83m x 2.77mLarge Window, Closet",,2-piece on main level4-piece on 2nd level3-piece on 2nd level3-piece on bsmt level,,,"Main Level, 4.27m x 3.18mEat-In Kitchen, O/Looks Family, W/O To Deck","Main Level, 5.80m x 3.76mFormal Rm, Sunken Room, Large Window","2nd Level, 4.83m x 3.27m4 Pc Ensuite, W/I Closet, Large Window",,"2nd Level, 3.05m x 3.38mLarge Window, Closet","2nd Level, 3.05m x 3.61mLarge Window, Closet",,,"Bsmt LevelWindow, 3 Pc Bath",,,,,,,,,,
https://toronto.listing.ca/183-wellington-st-3401.C4348933.htm#15-1f0,,,"Flat Level, 4.21m x 3.73mHardwood Floor, Crown Moulding, Large Window",,,"Flat Level, 4.16m x 1.98mElevator, Marble Floor",,,,,,"Flat Level, 4.47m x 4.34mEat-In Kitchen, Centre Island, B/I Appliances","Flat Level, 4.85m x 4.51mHardwood Floor, Fireplace, Large Window",,,,,,,,,,"Flat Level, 3.86m x 2.60mSeparate Rm, Side Door",,,,"Flat Level, 4.05m x 3.77mHardwood Floor, W/I Closet, 5 Pc Ensuite",,,
https://toronto.listing.ca/41-markbrook-lane-316.W4334076.htm#15-20t,,,"Main Level, 5.87m x 3.30mCombined W/Living, Broadloom","Main Level, 3.30m x 2.30mCeramic Floor",,,,,,,,"Main Level, 3.53m x 3.00mCeramic Floor","Main Level, 5.87m x 3.30mCombined W/Dining, Broadloom","Main Level, 5.46m x 4.87mLaminate",,,,,,,,,,,,,,,,
https://toronto.listing.ca/90-park-lawn-rd-2901.W4333220.htm#15-21w,,,"Main Level, 3.48m x 3.28mOpen Concept, Combined W/Living, Hardwood Floor","Main Level, 2.44m x 3.00mHardwood Floor, Sliding Doors",,,"Main Level, 2.97m x 3.96mW/I Closet, Semi Ensuite, Window",,2-piece on main level4-piece on main level5-piece on main level,,,"Main Level, 3.35m x 4.70mBreakfast Bar, Open Concept, Stainless Steel Appl","Main Level, 4.98m x 5.94mHardwood Floor, W/O To Balcony, Pot Lights","Main Level, 6.20m x 4.42mW/I Closet, 5 Pc Ensuite, W/O To Balcony",,,"Main Level, 2.74m x 3.66mW/I Closet, Semi Ensuite, Hardwood Floor",,,,,,,,,,,,,
https://toronto.listing.ca/14-wynnview-crt.E4361746.htm#15-ip,,,"Ground Level, 3.20m x 3.00mHardwood Floor, W/O To Patio, O/Looks Backyard",,"Bsmt Level, 6.60m x 4.00mWindow",,"Upper Level, 4.60m x 4.20mHardwood Floor, Large Closet, Window",,,,,"Ground Level, 4.10m x 3.00mEat-In Kitchen, Pantry, O/Looks Garden","Ground Level, 5.70m x 4.20mFireplace, Hardwood Floor, O/Looks Backyard","Upper Level, 5.40m x 3.00mHardwood Floor, Large Closet, Window",,"Ground Level, 4.20m x 3.00mHardwood Floor, Window","Upper Level, 4.00m x 3.10mHardwood Floor, Closet, Window",,,"Bsmt Level, 3.80m x 2.90m",,,,,,,,,,
https://toronto.listing.ca/186-holmes-ave.C4322036.htm#15-2a8,,"Main Level, 5.30m x 5.30mGas Fireplace, W/O To Patio, Hardwood Floor","Main Level, 3.47m x 4.02mCombined W/Living, Hardwood Floor, Crown Moulding",,"Bsmt Level, 9.70m x 5.52mBuilt-In Speakers, B/I Bar, Gas Fireplace",,"2nd Level, 4.27m x 3.75mSemi Ensuite, Hardwood Floor, Moulded Ceiling",,7-piece on 2nd level4-piece on 2nd level4-piece on bsmt level2-piece on main level,,,"Main Level, 5.36m x 4.17mOpen Concept, B/I Appliances, Granite Counter","Main Level, 3.68m x 3.78mGas Fireplace, Built-In Speakers, Halogen Lighting","2nd Level, 5.18m x 4.27m7 Pc Ensuite, Fireplace, W/I Closet",,"2nd Level, 3.73m x 2.97m4 Pc Ensuite, Hardwood Floor","2nd Level, 4.20m x 3.12mSemi Ensuite, Hardwood Floor, W/I Closet",,,,,,,,,,"Bsmt Level, 3.38m x 3.67mDouble Closet, Above Grade Window","Main Level, 2.80m x 2.01mCombined W/Kitchen, Crown Moulding, O/Looks Backyard","Bsmt Level, 3.23m x 5.03mWall Sconce Lighting, Separate Rm, Built-In Speakers",
https://toronto.listing.ca/643-carlaw-ave.E4348401.htm#15-1fw,,,,,,"Ground Level, 6.10m x 4.30mConcrete Floor, Heated Floor, Large Window","2nd Level, 3.70m x 3.60mHardwood Floor, W/O To Patio, West View","Ground Level, 2.00m x 1.90mConcrete Floor, 3 Pc Bath, Sauna",2-piece on main level4-piece on 2nd level5-piece on 3rd level3-piece on ground level,,,"Main Level, 6.00m x 7.80mHardwood Floor, Combined W/Dining, East View","Main Level, 5.10m x 4.40mHardwood Floor, Fireplace, Elevator","3rd Level, 4.80m x 5.30mHardwood Floor, W/O To Patio, W/I Closet",,"2nd Level, 3.30m x 3.20mHardwood Floor, B/I Closet, East View","2nd Level, 3.70m x 3.50mHardwood Floor, B/I Closet, Pot Lights",,,,,,,"Ground Level, 5.90m x 4.80mConcrete Floor, W/O To Garden, Wet Bar",,,,,,
https://toronto.listing.ca/35-four-winds-dr-16.W4356432.htm#15-yq,,,"Ground Level, 3.25m x 2.55mLaminate",,,,"2nd Level, 4.85m x 2.65mLaminate, Double Closet, Irregular Rm",,4-piece on 2nd level4-piece on 3rd level3-piece on bsmt level,,,Bsmt Level,"Ground Level, 5.60m x 3.55mLaminate, W/O To Yard","2nd Level, 4.85m x 3.45mLaminate, Double Closet",,"3rd Level, 4.85m x 2.65mLaminate, Double Closet, Irregular Rm","3rd Level, 4.85m x 3.45mLaminate, Double Closet",,,,,,,,,,Bsmt Level,,,
https://toronto.listing.ca/24-melrose-ave.C4361830.htm#15-hn,,"Main Level, 4.80m x 4.55mWindow Flr To Ceil, Gas Fireplace, B/I Shelves","Main Level, 3.99m x 2.90mFrench Doors, Hardwood Floor, Crown Moulding",,"Lower Level, 5.36m x 4.67mCloset Organizers, B/I Shelves, Double Closet",,"2nd Level, 4.22m x 2.74mHardwood Floor, Closet, Large Window",,4-piece on 2nd level4-piece on bsmt level,,,"Main Level, 5.82m x 2.57mB/I Appliances, Corian Counter, Stainless Steel Appl","Main Level, 4.45m x 3.18mLarge Window, Fireplace, Hardwood Floor","2nd Level, 5.18m x 2.69mHardwood Floor, Large Closet, Large Window",,,"2nd Level, 3.40m x 3.30mHardwood Floor, Large Closet, Large Window",,,,,,"Lower Level, 2.79m x 1.83mSeparate Rm, Tile Floor, B/I Shelves",,,,,,,
https://toronto.listing.ca/2885-bayview-ave-811.C4352242.htm#15-18p,,,"Flat Level, 5.79m x 3.11mHardwood Floor, Combined W/Living",,,,,,4-piece on flat level,,,"Flat Level, 3.97m x 2.64mHardwood Floor, Stainless Steel Appl, Granite Counter","Flat Level, 5.79m x 3.11mHardwood Floor, Combined W/Dining, W/O To Balcony","Flat Level, 3.32m x 2.82mHardwood Floor, W/W Closet, Semi Ensuite",,,,,,,,,,,,,,,"Flat Level, 2.18m x 1.18mHardwood Floor, Open Concept",
