listing_url,listing_price,listing_date,address,dwelling_type,comparable_sold_price_1,comparable_list_price_1,comparable_sold_date_1,comparable_sold_price_2,comparable_list_price_2,comparable_sold_date_2,comparable_sold_price_3,comparable_list_price_3,comparable_sold_date_3,comparable_sold_price_4,comparable_list_price_4,comparable_sold_date_4,comparable_sold_price_5,comparable_list_price_5,comparable_sold_date_5,listing_features,listing_description,listing_extras
https://toronto.listing.ca/52-scarboro-beach-blvd.E4285384.htm#15-2l5,"$2,495,000",02/24/2019,"52 Scarboro Beach Blvd, The Beaches, Toronto M4E2X1","2-Storey, Fourplex Property20 Rooms Total, 4 Kitchens0 Parking Space","$2,350,000","$2,598,000",05/12/2018,"$2,565,000","$2,695,000",10/05/2018,"$1,950,000","$2,249,000",11/01/2018,"$2,350,000","$2,095,000",05/29/2018,"$2,440,000","$2,495,000",11/08/2018,[u'Unfinished BasementBrick Exterior'],[u'* * Prime Beach Four Plex * *  Four 2 Bedroom Suites With Balconies. 4 Renovated Washrooms. Roof In Good Condition. Short Walk To Board Walk And Lake Ontario.'],"[u'4 Fridges, 4 Stoves, Washer, Dryer. Gross Yearly Income $75,480 Net Yearly Income $56,579']"
https://toronto.listing.ca/106-chester-le-blvd-45.E4349038.htm#15-1f4,"$576,000",02/24/2019,"106 Chester Le Blvd 45, L'Amoreaux, Toronto M1W2X9","2-Storey, Condo Townhouse6 + 1 Rooms Total, 1 Kitchen1 Parking Space","$500,000","$525,000",01/22/2019,"$558,500","$538,000",09/26/2018,"$540,000","$579,000",07/06/2018,"$548,000","$556,800",01/16/2019,"$548,000","$559,900",12/05/2018,[u'Finished BasementBrick Exterior'],"[u'Upgraded 3-Bed Town Home In A Sought-After Area, Large Living/Family Room,Walk Out To Private Yard,Seperate Dining Rm,Upgraded Kitchen W/Back Splash&Quarts; Counters.Hardwood Flooring,Hardwood Stairs,No Carpet! New Stainless Steel Refridgerater, Furnace & A/C(2010), New Windows(Nov2014),New Screen Doors(2017),Upgraded Elec Panel, Gas Hookup For Bbq, Close To All Amenities, Schools, Parks, Ttc, Easy Access To 404/401/407']","[u""House Is In Great Condition! **Low Maintenance Fee*Incl.Fridge, Stove, Dishwasher, Washer & Dryer, Elf's, Window Coverings, Gdo. Basement Fridge(As Is)""]"
https://toronto.listing.ca/37-grosvenor-st-1209.C4354816.htm#15-12y,"$749,900",02/24/2019,"37 Grosvenor St 1209, Bay Street Corridor, Toronto M4Y3G5","Apartment, Condo Apartment5 Rooms Total, 1 Kitchen0 Parking Space","$893,000","$898,000",11/10/2018,"$818,888","$828,000",05/20/2018,"$858,000","$883,000",05/19/2018,"$858,000","$882,000",05/16/2018,"$788,000","$818,800",03/20/2018,"[u'Hospital, Library, Place Of Worship, Public Transit, Rec Centre, SchoolNone BasementBrick Exterior']","[u'The Murano - North Tower! Luxury Upscale Condo! Split Br Plan (Great Layout) 2 Brs / 2 Full Baths, Amazing Sunny South East Corner Unit. Upgraded Skavoni Kitchen & Bathroom Cabinets, Stainless Steel Appliances, Laminate Flrs In Liv/Din. Tile Backsplash, Floor To Ceiling Windows. One Locker, Concierge + Many More Amenities. Walk To Uoft, Hospitals, Subway, Shopping, Restaurants & The Best Toronto Has To Offer!']","[u'Stainless Steel Fridge, Stove, Dishwasher, Stacked Washer Dryer, Window Coverings In Bedrooms, Microwave Range Hood']"
https://toronto.listing.ca/55-regent-park-blvd-2302.C4359621.htm#15-nv,"$680,000",02/24/2019,"55 Regent Park Blvd 2302, Regent Park, Toronto M5A0C2","Apartment, Condo Apartment5 Rooms Total, 1 Kitchen1 Parking Space","$675,000","$675,000",01/14/2019,"$689,900","$689,900",05/26/2018,"$615,000","$619,900",03/29/2018,"$645,000","$675,000",12/05/2018,"$675,000","$649,900",11/12/2018,"[u'Clear View, Library, Park, Place Of Worship, Public Transit, SchoolNone BasementConcrete Exterior']","[u'Bright & Spacious Corner Unit Available In Daniels One Park South Tower! Enjoy The Amazing South East Lake View From The 23Rd Floor From A Nicely Sized Balcony. Two Bedroom Corner Unit Has Fantastic Layout Withfloor-Ceiling Windows, Laminate Floors, 9Ft High Ceilings. Openly Constructed To Optimize Space With A Combined Living Area, 2 En-Suite Bathrooms And Walkout Balcony. Amazing Building Facilities, Steps To Ttc And All Downtown Attractions/ Amenities!!']","[u'Stainless Steel Fridge, Stainless Steel Stove, Stainless Steel Dishwasher, Stainless Steel Built In Microwave, Washer And Dryer, All Electrical Fixtures, Window Coverings Included. One Parking And One Locker.']"
https://toronto.listing.ca/8-mercer-st-2810.C4313275.htm#15-2e7,"$609,900",02/24/2019,"8 Mercer St 2810, Waterfront Communities C1, Toronto M5V0C4","Apartment, Condo Apartment4 Rooms Total, 1 Kitchen1 Parking Space","$545,000","$519,900",01/25/2019,"$563,000","$576,000",12/11/2018,"$550,000","$558,880",11/19/2018,"$548,000","$578,000",11/18/2018,"$608,000","$618,000",10/17/2018,"[u'Arts Centre, Other, Public TransitNone BasementBrick, Concrete Exterior']","[u'Excellent Location! Underground Path Access Across The Street From The Building.Gorgeous Open Concept Layout! 9Ft Ceilings, Modern Kitchen With Built In High-End Stainless Steel Appliances, Quartz Counters Withunder-Mounted Sink & Glass Backsplash, Quality Laminate Flooring Throughout. Breath-Taking City View From Huge Balcony. Owned Parking & Locker! Steps To St Andrew Subway, Street Car, Entertainment, Financial And Fashion District, Roger Centre, And Great Restaurants']","[u'Fridge, Dishwasher, Built-In Oven, Microwave, Ceramic Cooktop, Stacked Washer & Dryer - Club Mercer - Fitness Centre, Party Rm, Screening Rm, Sauna, Spa, The Terrace - Kitchen, Bbq & Dining Area, Loungers, Lots Of Seating.']"
https://toronto.listing.ca/12-distin-ave.W4351879.htm#15-19u,"$679,999",02/24/2019,"12 Distin Ave, Mimico, Toronto M8Z3R7","1 1/2 Storey, Detached House6 Rooms Total, 1 Kitchen5 Parking Spaces","$739,000","$768,000",09/10/2018,"$717,000","$724,900",07/13/2018,"$748,000","$699,000",03/28/2018,"$930,000","$899,000",10/02/2018,"$755,500","$874,900",10/22/2018,"[u'Library, Park, Place Of Worship, Public Transit, SchoolPart Bsmt, Unfinished BasementAlum Siding Exterior']","[u'Great Opportunity For Builders, Investors And Renovators.  Open Practical Layout. Lots Of Parking And Reinforced Mutual Driveway.  Prime Mimico Location Only Minutes To Major Highways & Downtown Toronto.  Easy Access To Lake, Trails, Schools, Shops, Go Station And Transit.  Property Is Being Sold As Is. Lots Of Potential Here.']","[u'All Existing Electrical Lighting Fixtures, All Appliances In As Is Condition. Fridge, Stove, Washer, Dryer, Gb&E;, Cac, Hwt(R)']"
https://toronto.listing.ca/33-broadpath-rd.C4294149.htm#15-2j5,"$675,000",02/24/2019,"33 Broadpath Rd, Banbury-Don Mills, Toronto M3C2B6","Multi-Level, Condo Townhouse6 Rooms Total, 1 Kitchen1 Parking Space","$629,000","$679,000",10/07/2018,"$720,000","$720,000",10/02/2018,"$735,000","$749,900",06/19/2018,"$725,000","$749,000",01/21/2019,"$770,000",$1,08/22/2018,"[u'Fenced Yard, Park, Place Of Worship, Public Transit, SchoolPart Fin BasementBrick Exterior']","[u'Attention Investors * * Motivated Seller * * Priced Below Market. Great Investment!  Buyer To Assume Tenant Up To Sep 2020. Recently Renovated. Popular Split-Level Floor Plan, Large Separate Living & Dining, 3 Bed Or 2+1, 2 Bath. On Private Drive. Walkout To Private Back Yard & Mature Trees. Walking Distance To Shops At Don Mils & Ttc. Good Tenant, Pays $1,950/Mo + Util. Seller Is Willing To Negotiate Great Return On Investment Until End Of Lease In Sep 2020']","[u'Fridge, Stove, Dishwasher, Washer, Dryer, Electric Light Fixtures']"
https://toronto.listing.ca/256-john-garland-blvd-125.W4269748.htm#15-2m6,"$399,000",02/24/2019,"256 John Garland Blvd 125, West Humber-Clairville, Toronto M9V1N8","3-Storey, Condo Townhouse6 + 1 Rooms Total, 1 Kitchen1 Parking Space","$349,900","$349,500",01/16/2019,"$391,000","$395,000",11/23/2018,"$307,000","$335,000",11/19/2018,"$365,000","$385,000",10/31/2018,"$390,000","$394,000",10/01/2018,[u'Finished BasementBrick Exterior'],"[u'Very Spacious 3Br/2Wr Corner Unit/House. Main Floor Foyer Kitchen Dining Area, Sunken Living Room. Hardwood Floor, Bright Huge Living Room At First Floor. Huge Master Bedroom With Closets. Washroom With Ceramic Floor/ 2Nd Floor: 2 Good Size Bedrooms, Closets & H/W Floor, Bsmt: Laundry Room, Funished Rec Room With Ceramic Floor. 2 Pc Washroom. Storage/Small Room For Storage-Very Convenient Location.']","[u'Fridge, Stove, Washer &Dryer;']"
https://toronto.listing.ca/33-moore-park-ave.C4353827.htm#15-14i,"$2,468,000",02/24/2019,"33 Moore Park Ave, Newtonbrook West, Toronto M2M1M8","2-Storey, Detached House10 + 4 Rooms Total, 1 + 1 Kitchens4 Parking Spaces","$2,020,000","$2,250,000",10/05/2018,"$2,688,000","$2,898,000",12/16/2018,"$2,200,000","$2,550,000",10/04/2018,"$2,530,000","$2,799,000",11/08/2018,"$1,835,000","$1,858,000",11/19/2018,"[u'Park, Place Of Worship, Public Transit, SchoolFin W/O BasementStone, Stucco/Plaster Exterior']","[u""This Magnificent Custom Home Is Located In The Most Convenient Location, Steps To Centerpoint Mall,Parks, Great Schools And Transit! Unparalleled Craftsmanship & Top Quality Finishes Thru-Out This 2-Storey Executive Home. Oak Hardwood Floors, Wainscoting, Large Picture Windows, Custom B/I's & More. Gorgeous Chef's Kit With Stainless Steel Appliance Package Overlooking Landscaped Yard. Large Master Retreat W/Lrg Custom W/I Closet. Separate Entrance To Luxury Finished Bsmt""]","[u""Fridge, 2 Dishwashers, 68' Fridge/Freezer, Gas Cooktop, Double Ovens, Exhaust Fan, B/I Bocsh  Microwave, All Elf's, Central Vacuum & Related Equipment, Alarm System, Pls Refer To Feature Sheet For Full List Of Details""]"
https://toronto.listing.ca/1-valhalla-inn-rd-306.W4365942.htm#15-1b,"$418,000",02/24/2019,"1 Valhalla Inn Rd 306, Islington-City Centre West, Toronto M9B1S9","Apartment, Condo Apartment4 Rooms Total, 1 Kitchen1 Parking Space","$430,000","$435,000",01/30/2019,"$450,000","$459,900",01/18/2019,"$429,000","$429,900",01/16/2019,"$418,000","$414,888",01/11/2019,"$399,000","$406,000",12/29/2018,"[u'Library, Park, Public TransitNone BasementConcrete Exterior']","[u""*Luxury Condo 'One Valhalla' By Edilcan *Great Location In Etobicoke *Spacious 1 Bedroom W/Balcony * Freshly Painted And New Laminate (2019) * Open Concept Kitchen With Granite Counters *Stainless Steel Appliances & Full Pantry * Steps To Ttc & Loblaws *Minutes To 427/407/Qew, Airport, Shopping Malls & Downtown Toronto *Superb Facilities -Gym, Sauna, Party Room, Yoga Retreat, Indoor Pool * 24 Hrs Concierge * Shuttle Bus Services To Subway*""]","[u'Stainless Steel (Fridge, Stove, B/I Dishwasher & Microwave), Washer & Dryer, All Existing Window Coverings & Electric Light Fixtures, One Parking & Locker Included.']"
https://toronto.listing.ca/49-polarlights-way.E4357267.htm#15-vm,"$849,900",02/24/2019,"49 Polarlights Way, Rouge E11, Toronto M1X1Z4","2-Storey, Detached House10 Rooms Total, 1 + 1 Kitchens2 Parking Spaces","$836,000","$859,000",09/27/2018,"$847,500","$840,000",12/09/2018,"$806,000","$849,900",06/10/2018,"$780,000","$798,000",11/10/2018,"$800,000","$749,900",05/19/2018,"[u'Fin W/O, Sep Entrance BasementBrick Exterior']","[u'Absolutely Astonishing Detached Home Located In The Phenomenal Rouge, Friendly Neighbourhood Area. This Home Sits On A Remarkable Corner Lot. Extensively Upgraded From Top To Bottom. This Home Features A Double Door Entry, With Hardwood Floor Throughout The 2Nd Floor, Double Car Garage, Fireplace, Master Bedroom With 5Pc Ensuite, & W/I Closet, Walkout Basement With Separate Entrance. Location! Location! Minutes Away From Schools, Parks, Ttc, Banks & 401.']","[u'All Electrical Fixtures, Stainless Steel Fridge, Stainless Steel Stove, Washer & Dryer. Includes Fridge And Stove In Basement.']"
https://toronto.listing.ca/70-byng-ave-th21.C4355430.htm#15-10n,"$678,800",02/24/2019,"70 Byng Ave Th21, Willowdale East, Toronto M2N7L9","Stacked Townhse, Condo Townhouse5 Rooms Total, 1 Kitchen1 Parking Space","$740,000","$768,000",11/09/2018,"$763,000","$772,000",07/19/2018,"$650,000","$680,888",12/10/2018,"$640,000","$649,000",01/16/2019,"$825,000","$849,000",11/03/2018,"[u'Park, Public Transit, SchoolNone BasementStucco/Plaster Exterior']","[u'Luxury 2 Level Monet Townhome In Prestigious  Willowdale East, Surrounded By Multi- Million $ Homes **Practical Layout W 9Ft Ceiling On Main Fl. Quiet & Facing No Streets. Conveniences & Amenities Within A Short Walking Distance, Including Finch Subway Station, 24 Hr Metro Supermarket & 24 Hr Shoppers, Good Schools, Parks, Yonge Street Shops & Restaurants, And More!']","[u'Fridge, Stove, Dishwasher, Microwave, Washer & Dryer, One Parking, 4 Minute Walk To Subway Station **Close To All Amenities & Located In The Heart Of Multimillion $ Home Neighborhoods']"
https://toronto.listing.ca/28-wellesley-st-3104.C4341018.htm#15-1rw,"$849,900",02/24/2019,"28 Wellesley St 3104, Church-Yonge Corridor, Toronto M4Y1G3","Apartment, Condo Apartment5 Rooms Total, 1 Kitchen0 Parking Space","$720,000","$728,000",12/30/2018,"$755,000","$698,000",10/18/2018,"$671,000","$689,900",09/15/2018,"$760,000","$649,900",06/30/2018,"$907,000","$929,000",01/23/2019,"[u'None BasementBoard/Batten, Concrete Exterior']","[u""Great Location/ Luxury 2 Bedroom With 2 Washroom Corner Unit, And Se Corner View, Balcony. Open Concept With New Style, Great Amenities With Concierge. Easy Access To Ttc Subway Station, Walking To University, Shopping! Don't Miss It!""]","[u'Fridge, Stove, Dishwasher,Landry Washer/Dryer, Build-In Micro-Wave All Electrical Lighting Fixtures..']"
https://toronto.listing.ca/72-esther-shiner-blvd-2102.C4318264.htm#15-2by,"$518,000",02/24/2019,"72 Esther Shiner Blvd 2102, Bayview Village, Toronto M2K2X9","Apartment, Condo Apartment5 Rooms Total, 1 Kitchen1 Parking Space","$485,000","$489,999",08/17/2018,"$440,000","$448,000",01/29/2019,"$490,000","$518,888",06/14/2018,"$473,000","$480,000",05/21/2018,"$466,000","$482,800",05/10/2018,"[u'Hospital, Park, Public Transit, SchoolNone BasementConcrete Exterior']","[u'New Luxurious Tango 2 Condo. Offers Bright Sun?Lled South View And Privacy,Floor To Ceiling Windows. Ultra Modern Kitchen, Wonderful Open Concept Layout. Next To Future Park, Walk To Subway Station, Ttc, Shops, Banks, Ikea, Canadian Tire, Banks, Close To 401/404/Dvp. Shuttle Bus To Go Station.']","[u'Six Brand Named Appliances Includes Fridge, Stove, B/I Dishwasher, Microwave, Exhaust Hood, Washer & Dryer Combined. Window Coverings. Large Ensuite Storage Room, One Parking.']"
https://toronto.listing.ca/138-brighton-ave.C4353103.htm#15-171,"$1,310,000",02/24/2019,"138 Brighton Ave, Bathurst Manor, Toronto M3H4E2","Backsplit 4, Detached House6 + 2 Rooms Total, 1 Kitchen6 Parking Spaces","$1,006,000","$1,088,000",01/24/2019,"$1,268,888","$1,298,000",11/29/2018,"$1,080,000","$1,080,000",05/06/2018,"$1,131,000","$1,199,900",08/07/2018,"$1,155,000","$1,249,900",07/22/2018,"[u'Finished, Walk-Up BasementBrick Exterior']","[u'Fully Renovated Home In The Center Of Bathurst Manor Neighborhood. Renovated Finished Basement. Convenient Access To Ttc, Highway, Supermarkets, Schools, And Parks.2 Stainless Steel Fridges, Stove, Dishwashers, Dryer & Washer.']","[u'William Lyon Mackenzie Collegiate Institute, One Of Highest School Rank In Tdsb.  Many Families Chose To Live In This Community Because Of This School For A Good Reason, Quite And Safe Neighborhood. Access To The Subway Line And Hwy401 .']"
https://toronto.listing.ca/15-torrance-rd-809.E4356709.htm#15-y3,"$339,900",02/24/2019,"15 Torrance Rd 809, Eglinton East, Toronto M1J3K2","Apartment, Condo Apartment7 Rooms Total, 1 Kitchen1 Parking Space","$430,000","$439,900",01/11/2019,"$446,000","$449,000",12/17/2018,"$415,000","$429,000",12/03/2018,"$317,000","$319,888",11/27/2018,"$435,000","$449,900",11/26/2018,[u'None BasementBrick Exterior'],"[u""Don't Miss Out On This Huge 1065Sqft 2 Bedroom + Den Condo. Quiet, Well Maintained Building. Corner Unit With 2 Full Renovated Bathrooms & New Flooring. Large Balcony, Large Rooms, Ensuite Bathroom, Large Laundry Room With Tons Of Storage Space. Maint Fees Include All Utilities!! Amazing Amenities Including Pool, Sauna, Party & Exercise Rooms.""]","[u'Great Area & Steps To All Amenities Including, Eglinton Go Station, Home Depot, Etc....Extras Include: All Electrical Light Fixtures, All Window Coverings, All Appliances (Fridge, Stove, Washer, Dryer) Parking Spot (Underground)']"
https://toronto.listing.ca/449-walmer-rd-ph5.C4363603.htm#15-bo,"$1,299,000",02/24/2019,"449 Walmer Rd Ph5, Forest Hill South, Toronto M5P2X9","Apartment, Condo Apartment7 Rooms Total, 1 Kitchen2 Parking Spaces","$1,190,000","$1,250,000",08/08/2018,"$950,000","$988,500",08/02/2018,"$998,000","$998,000",08/29/2018,"$1,080,000","$998,000",06/27/2018,"$830,000","$828,000",03/19/2018,"[u'Library, Park, Place Of Worship, Public Transit, RavineNone BasementOther Exterior']","[u'Rare 3 Bedroom Penthouse In Heathside Place In South Forest Hill. Steps To Subway, Loblaws, Forest Hill Village & Established Private Schools. Boutique Condo W/9 Storeys & 71 Suites.Spacious Rooms Not Found In New Condos, Great For Entertaining.Walk In Closets, Whirlpool & Double Sink Master Ensuite, 3 Full Bathrooms, Eat In Kitchen, Oak Hardwood Floor.Freshly Painted & New Heating/Cooling Pump ($16K) Well Managed Condo W/Renovated Amenities & Parking Garage.']","[u'Fridge, Cooktop B/I Oven , B/Imicrowave/Rangehood, Dw, Stacked Washer/Dryer, Light Fixtures, Window Covering Amenities: 24Hr Concierge,Indoor Pool & Hot Tub, Steam Rm, Sauna, Gym W/Tv, Card Room/Meeting & Party Rm, Roof Top Gardens & Track.']"
https://toronto.listing.ca/35-balmuto-st-1508.C4355199.htm#15-11p,"$968,000",02/24/2019,"35 Balmuto St 1508, Bay Street Corridor, Toronto M4Y0A3","Multi-Level, Condo Apartment2 Rooms Total, 1 Kitchen1 Parking Space","$870,000","$899,000",12/06/2018,"$1,725,000","$1,749,000",11/22/2018,"$750,000","$774,000",11/11/2018,"$703,500","$720,000",06/12/2018,"$802,000","$810,000",06/07/2018,[u'None BasementConcrete Exterior'],"[u'Prestigious Uptown Residence. An Artdeco Inspired Condominium Located In The Heart Of Yorkville Bay/Bloor Area. Steps To World Class Shopping, Subway, Restaurant And Theatres. This Spacious South Facing Suite Has An Outstanding Amenities Centre, Media Room, Party Room & 24 Hr Concierge. Freshly Painted And Beautifully Finished With 9Ft Ceiling, Walk-In Closet, And Hardwood Floor. Outstanding View From Your Private Balcony.']","[u'Fridge, Dishwasher, Microwave, Oven And Cook Top, Stack Up Washer And Dryer, Granite Kitchen And Parking Space.']"
https://toronto.listing.ca/484-scarborough-rd.E4356835.htm#15-xh,"$1,114,000",02/24/2019,"484 Scarborough Rd, East End-Danforth, Toronto M4E3N2","2-Storey, Semi-Detached House8 Rooms Total, 1 Kitchen2 Parking Spaces","$975,000","$998,000",01/03/2019,"$900,000","$879,000",06/03/2018,"$975,000","$799,000",04/23/2018,"$1,060,000","$849,000",07/23/2018,"$1,021,800","$899,000",05/07/2018,"[u'Park, Public Transit, Rec Centre, SchoolFinished BasementBrick, Vinyl Siding Exterior']","[u'Stunning Semi Completely Rebuilt With The Best Quality And Craftsmanship. Amazing Open Concept For Entertaining And Family Living. Newly Landscaped, Brand New Cedar Deck, Hardwood Throughout, Quartz Countertops Throughout, Glass Stairs With Lots Of Natural Light. Located On A Prime Upper Beach Street Just Steps Away To The Highly Rated Adam Beck Public School, Parks, Public Transit, And A Short Drive To The Beach.']","[u'Brand New Appliances! Built In Stove, Stainless Steel Fridge, Stainless Steel Dishwasher, Stainless Steel Range Hood, Washer/Dryer, Stainless Steel Microwave. Pot Lights Throughout. Brand New Furnace, Hot Water Tank, A/C, Roof, Windows. 1 Year Warranty On Home.']"
https://toronto.listing.ca/19-grand-trunk-cres-2111.C4360148.htm#15-or,"$859,800",02/24/2019,"19 Grand Trunk Cres 2111, Waterfront Communities C1, Toronto M5J3A3","Apartment, Condo Apartment5 Rooms Total, 1 Kitchen1 Parking Space","$715,000","$715,000",01/22/2019,"$688,000","$699,888",01/13/2019,"$675,000","$684,900",12/13/2018,"$780,000","$789,900",12/06/2018,"$908,888","$950,000",11/06/2018,[u'Other BasementConcrete Exterior'],[u'Upgraded Large 2 Bed 2 Washroom Sw Corner Unit. Cn Tower And Water Views. Minutes Away From Union Station & Path Connection At Building. Sun Filled 970 Sq.Ft. Floor To Ceiling Windows With Lake View. Builder Upgraded Laminated Fooring. Granite Counters & Stainless Steel Appliances. Balcony From Every Room. Over-Sized Master Bedroom.'],"[u'Stainlesssteel Fridge,Stove,Microwave, Built In Dishwasher, Washer And Dryer ( White ) One Parking Spot. All Window Blinds And Electrical Light Fixtures.']"
https://toronto.listing.ca/70-mcmurray-ave.W4363061.htm#15-du,"$998,900",02/24/2019,"70 Mcmurray Ave, Junction Area, Toronto M6P2T1","2-Storey, Semi-Detached House6 + 2 Rooms Total, 1 Kitchen2 Parking Spaces","$865,000","$899,900",01/28/2019,"$1,105,000","$949,000",01/26/2019,"$1,002,000","$799,900",09/19/2018,"$775,000","$649,900",05/16/2018,"$1,072,000","$995,000",06/20/2018,"[u'Finished BasementBrick, Stucco/Plaster Exterior']","[u'Just Came Out Of The ""Magazine"" Exceptionally Renovated W/Attn To Detail,Coolest Pocket,""Junction"" Modern & Sleek Upgds Designed To Use Every Inch Effectively.Main Flr 9\' Ceilings,Stunning Kitchen W/Brick Wall,11\' Island & High End Built In Appls.W/O To Extraordinary 13\'X9\' Deck Covered W/Plexiglas Pergola,Interlock Driveway To Park 2 Small Cars.Mastr Bedroom W/B/I Closet.3Rd Bedroom W/Sliding Barn Door,Great For Office Space.Locker Is Attic Used For Extra Storage']","[u'Attchd List Of Upgrdes & Sch B For Incld & Exclude.Gorgeous Curb Appeal ""Stucco & Brick"",Lots Of Storage,Low Maintnance Backyard,Abundance Of Sunlight,Like A Newer Home W/Original Victorian Structure,Walk To Ttc & Vibrant Shops & Restaurnts']"
https://toronto.listing.ca/511-the-west-mall-1704.W4361548.htm#15-j6,"$485,000",02/24/2019,"511 The West Mall 1704, Etobicoke West Mall, Toronto M9C1G5","Apartment, Condo Apartment8 Rooms Total, 1 Kitchen1 Parking Space","$617,500","$625,000",05/11/2018,"$492,500","$499,900",01/18/2019,"$485,000","$495,000",01/11/2019,"$471,000","$475,000",12/07/2018,"$478,500","$474,500",12/04/2018,[u'None BasementConcrete Exterior'],"[u'Great 3 Bedroom Unit With A Den That Has A Door. That Can Be Used As An Extra Room Or An Office. 2 Full Washrooms, Laminate Flooring Throughout. En Suite Laundry. 2 Open Balconies. Large Unit In A Great Building In A Great Area. Minutes To Pearson Airport, Easy Access To Highway 427,401 & The Gardner. Great Views Of Downtown Toronto, Cn Tower And The Lake. Close To The Malls, Shops And Schools.']","[u'Fridge, Stove, B/I Dishwasher. Washer And Dryer']"
https://toronto.listing.ca/88-harbour-st-3802.C4333358.htm#15-21x,"$569,900",02/24/2019,"88 Harbour St 3802, Waterfront Communities C1, Toronto M5J1B7","Apartment, Condo Apartment3 Rooms Total, 1 Kitchen0 Parking Space","$615,000","$625,900",01/10/2019,"$700,000","$729,000",12/17/2018,"$797,000","$798,000",11/14/2018,"$715,000","$649,000",10/30/2018,"$610,000","$588,000",10/25/2018,"[u'Beach, Electric Car Charg, Marina, Public Transit, WaterfrontNone BasementConcrete Exterior']","[u""Harbour Plaza East Tower,Luxury, One Bdr. Unit,Throughout Laminated Floor, 9'' Ceiling, City And Lake View, Balcony, Modern Design Kitchen With Open Concept, Aaa Location, Close To Subway, Lake Shore, Restaurants, Shopping Malls, Entertainment District And St. Lawrence Market, Indoor Direct Access To Union Station And Path. Great Opportunity For First Time Home Buyers And Investors! Do Not Miss.""]","[u'High End Appliances: Oven & Cooktop, Stainless Steel Rangehood, B/I Fridge & Dishwasher, Stainless Steel Microwave, Bloomberg Washer & Dryer.']"
https://toronto.listing.ca/347-lawson-rd.E4362394.htm#15-fi,"$999,000",02/24/2019,"347 Lawson Rd, Centennial Scarborough, Toronto M1C2J8","2-Storey, Detached House6 + 2 Rooms Total, 1 + 1 Kitchens4 Parking Spaces","$990,000","$998,800",11/05/2018,"$950,000","$979,900",05/19/2018,"$1,165,000","$1,199,000",04/16/2018,"$915,000","$899,888",04/18/2018,"$970,000","$968,800",04/26/2018,"[u'SchoolFinished BasementAlum Siding, Brick Exterior']","[u'Sunfilled 4 Bedroom Family Home In Highly Coveted Centennial Neighbourhood! Finished Bsmt W/Bedroom,Kitchen,Living Rm. Bright And Spacious Thru-Out,Featuring Large Principal Rms With Space For Your Family To Live,Grow And Entertain! Eat-In Kitchen,Family Room With Walkout To Patio,.Combined Living/Dining Rm W/Large Windows.Close To Uft, Park, Lake.']","[u'Existing Main Fridge, Stove, Dishwasher, Washer, Dryer,Bsmt Stove, All Efls, All Window Coverings,Newer Hot Water Tank Owned ,Newer Furnace ,Excluded: Freezer In M Flr Kitchen. Very Convenice Location, Close To 401,Shcools,Ttc Shoppings']"
https://toronto.listing.ca/25-tepee-crt.C4305736.htm#15-2g8,"$1,326,000",02/24/2019,"25 Tepee Crt, Don Valley Village, Toronto M2J3A8","Sidesplit 4, Detached House9 + 1 Rooms Total, 1 Kitchen2 Parking Spaces","$1,170,000","$1,198,800",10/30/2018,"$1,150,000","$1,190,000",11/12/2018,"$910,000","$950,000",01/17/2019,"$1,230,000","$1,288,000",11/20/2018,"$1,185,000","$1,288,000",09/13/2018,"[u'Finished, Sep Entrance BasementBrick Exterior']","[u'End Of Cul-De-Sac, Backs Onto Park, Quiet & Safe, One Minute Walk To Seneca Hill Ps, Short Walk To Seneca College, Spacious 4 Bedroom Sidesplit, Separate Entrance With Finished Basement, Family Room/ Fireplace And Walkout To Yard, Nice Walkout To Outside Deck Overlooking Garden, Maintained Well Hardwood Flrs, Renovated Open Concept Kitchen, Granite Counter Tops, Close To All Amenities, Ttc, Seneca College, Fairview Mall, Library, & Supermarket., Hwy404']","[u'Fridge, Stove, B/I Dishwasher, Washer, Dryer, All Window Coverings, All Electric Light Fixtures, Electric Garage Door Opener And Remote,']"
https://toronto.listing.ca/85-queens-wharf-rd-4508.C4344101.htm#15-1mc,"$479,000",02/24/2019,"85 Queens Wharf Rd 4508, Waterfront Communities C1, Toronto M5V0J9","Apartment, Condo Apartment3 Rooms Total, 1 Kitchen0 Parking Space","$420,000","$429,900",10/22/2018,"$419,000","$419,000",08/16/2018,"$422,000","$428,800",05/16/2018,"$412,000","$395,000",03/04/2018,"$415,000","$419,000",06/18/2018,"[u'Clear View, Library, Park, Public Transit, SchoolNone BasementConcrete Exterior']","[u""Rare Penthouse Spacious Bachelor Unit For Sale! 9-Foot Smooth Ceiling, Floor-To-Ceiling Window With Great City View! Approx 438Sf, Very Functional Layout! Well Kept Unit. 4-Storey Amenities Incl. Gym, Basketball Crt, Cycling, Yoga, Indoor Pool, Hot Tubs, Party Room, Massage Chairs, Meeting Room, Rooftop Terrace With Bbq, Guest Suites, Etc. 24-Hr Security.Steps To Ttc, Rogers Centre, Cn Tower, Waterfront, 8-Acre Park, Library, Sobey's Supermarket, Etc.""]","[u'Existing S.S. Fridge, Stove, Microwave, Exhausted Fan, B/I Dishwasher, Stacked Washer/Dryer. Window Coverings, Laminate Flooring. All Elf.']"
